연도,월,행정구역구분명,행정구역명,총 인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,총 인구수 (남),0~9세 (남),10~19세 (남),20~29세 (남),30~39세 (남),40~49세 (남),50~59세 (남),60~69세 (남),70~79세 (남),80~89세 (남),90~99세 (남),100세 이상 (남),총 인구수 (여),0~9세 (여),10~19세 (여),20~29세 (여),30~39세 (여),40~49세 (여),50~59세 (여),60~69세 (여),70~79세 (여),80~89세 (여),90~99세 (여),100세 이상 (여)
2017,05,읍면동,경기도 평택시 세교동,22029,1884,2884,3271,2699,4137,3853,1725,1084,426,62,4,11173,973,1505,1795,1407,2017,2011,840,448,155,21,1,10856,911,1379,1476,1292,2120,1842,885,636,271,41,3
2017,05,읍면동,경기도 평택시 송북동,23174,2120,2605,3165,3244,4090,4049,2029,1246,536,82,8,11495,1058,1368,1642,1612,2076,2056,969,506,178,26,4,11679,1062,1237,1523,1632,2014,1993,1060,740,358,56,4
2017,05,읍면동,경기도 평택시 송탄동,15640,1988,1774,1795,2540,3009,2471,1092,626,301,38,6,8153,1024,914,964,1289,1638,1350,567,302,94,9,2,7487,964,860,831,1251,1371,1121,525,324,207,29,4
2017,05,읍면동,경기도 평택시 신장1동,6613,637,487,825,1112,1075,1045,710,488,195,30,9,3161,321,257,405,588,581,480,279,169,69,7,5,3452,316,230,420,524,494,565,431,319,126,23,4
2017,05,읍면동,경기도 평택시 신장2동,6453,286,464,771,716,976,1245,923,719,293,43,17,3161,144,232,424,379,556,619,411,283,95,11,7,3292,142,232,347,337,420,626,512,436,198,32,10
2017,05,읍면동,경기도 평택시 신평동,24572,1612,2484,3945,3440,4192,4391,2386,1498,557,57,10,12292,815,1318,2055,1873,2027,2199,1141,641,207,13,3,12280,797,1166,1890,1567,2165,2192,1245,857,350,44,7
2017,05,읍면동,경기도 평택시 안중읍,41948,4939,6386,4754,6306,8769,5451,2716,1754,746,117,10,21269,2441,3260,2573,3197,4501,2985,1311,728,241,31,1,20679,2498,3126,2181,3109,4268,2466,1405,1026,505,86,9
2017,05,읍면동,경기도 평택시 오성면,7212,459,637,816,735,1030,1438,956,723,369,46,3,3754,228,330,461,421,586,782,479,320,119,28,0,3458,231,307,355,314,444,656,477,403,250,18,3
2017,05,읍면동,경기도 평택시 원평동,12429,987,1005,1870,1944,1949,2133,1305,855,321,46,14,6358,499,535,1006,1083,1012,1109,599,392,108,10,5,6071,488,470,864,861,937,1024,706,463,213,36,9
2017,05,읍면동,경기도 평택시 중앙동,46160,4470,6355,6454,6241,8987,7332,3330,2034,834,108,15,23173,2293,3235,3520,3161,4448,3761,1614,834,271,30,6,22987,2177,3120,2934,3080,4539,3571,1716,1200,563,78,9
2017,05,읍면동,경기도 평택시 지산동,11441,935,1071,1880,2075,2019,1619,979,619,217,23,4,5878,481,541,1017,1154,1057,828,468,255,73,3,1,5563,454,530,863,921,962,791,511,364,144,20,3
2017,05,읍면동,경기도 평택시 진위면,12519,870,1049,1726,1771,1989,2226,1490,959,395,38,6,6633,444,536,971,1026,1102,1210,755,453,129,6,1,5886,426,513,755,745,887,1016,735,506,266,32,5
2017,05,읍면동,경기도 평택시 청북읍,25557,4839,2391,2131,6155,4068,2663,1727,994,500,85,4,13419,2540,1221,1169,3144,2391,1422,869,483,155,25,0,12138,2299,1170,962,3011,1677,1241,858,511,345,60,4
2017,05,읍면동,경기도 평택시 통복동,4446,193,364,548,448,734,901,678,416,142,20,2,2255,95,196,307,258,378,452,329,187,49,4,0,2191,98,168,241,190,356,449,349,229,93,16,2
2017,05,읍면동,경기도 평택시 팽성읍,29043,1977,2146,3201,3562,4615,5522,3823,2783,1217,154,43,14774,999,1119,1820,1986,2577,2855,1760,1145,449,47,17,14269,978,1027,1381,1576,2038,2667,2063,1638,768,107,26
2017,05,읍면동,경기도 평택시 포승읍,26123,2953,2302,3231,5133,4821,3750,2082,1208,567,69,7,15123,1538,1243,1986,3176,3075,2233,1101,555,195,21,0,11000,1415,1059,1245,1957,1746,1517,981,653,372,48,7
2017,05,읍면동,경기도 평택시 현덕면,5977,247,413,588,538,775,1146,1062,770,387,49,2,3142,119,207,352,322,484,647,541,332,124,14,0,2835,128,206,236,216,291,499,521,438,263,35,2
2017,05,시군,경기도 포천시 ,153806,11380,15564,18700,17122,24618,30380,18425,11830,5017,714,56,80825,5903,8169,10474,9288,13285,16810,9753,5166,1760,199,18,72981,5477,7395,8226,7834,11333,13570,8672,6664,3257,515,38
2017,05,읍면동,경기도 포천시 가산면,8171,300,589,894,730,1286,2062,1218,689,350,52,1,4708,150,312,520,463,785,1292,728,328,119,11,0,3463,150,277,374,267,501,770,490,361,231,41,1
2017,05,읍면동,경기도 포천시 관인면,3102,103,192,300,187,331,669,578,522,190,27,3,1602,45,89,174,113,193,365,296,244,72,8,3,1500,58,103,126,74,138,304,282,278,118,19,0
2017,05,읍면동,경기도 포천시 군내면,6495,312,476,710,589,872,1497,1022,658,314,44,1,3558,163,260,410,362,501,867,579,294,112,10,0,2937,149,216,300,227,371,630,443,364,202,34,1
2017,05,읍면동,경기도 포천시 내촌면,5117,190,316,583,425,752,1269,790,533,233,25,1,2914,92,177,358,268,474,755,457,233,90,10,0,2203,98,139,225,157,278,514,333,300,143,15,1
2017,05,읍면동,경기도 포천시 선단동,14629,946,1453,1920,1699,2678,3124,1599,806,360,41,3,7800,541,741,1047,936,1462,1745,859,351,113,4,1,6829,405,712,873,763,1216,1379,740,455,247,37,2
2017,05,읍면동,경기도 포천시 소흘읍,46768,4051,6108,6064,5484,8778,8741,4104,2300,989,142,7,23813,2042,3193,3195,2751,4405,4751,2112,993,332,38,1,22955,2009,2915,2869,2733,4373,3990,1992,1307,657,104,6
2017,05,읍면동,경기도 포천시 신북면,13374,1023,1276,1618,1554,2008,2678,1740,983,421,68,5,7169,548,654,912,846,1144,1526,929,451,139,19,1,6205,475,622,706,708,864,1152,811,532,282,49,4
2017,05,읍면동,경기도 포천시 영북면,9302,816,607,1113,1167,1102,1631,1247,1080,446,79,14,4870,406,327,683,653,662,852,635,456,166,26,4,4432,410,280,430,514,440,779,612,624,280,53,10
2017,05,읍면동,경기도 포천시 영중면,5428,278,423,518,429,724,1188,914,696,222,33,3,2920,146,220,296,246,441,677,500,301,80,12,1,2508,132,203,222,183,283,511,414,395,142,21,2
2017,05,읍면동,경기도 포천시 이동면,6554,659,498,808,920,762,1051,887,661,269,37,2,3508,339,269,539,526,439,570,436,284,92,14,0,3046,320,229,269,394,323,481,451,377,177,23,2
2017,05,읍면동,경기도 포천시 일동면,10548,849,961,1121,1221,1440,1854,1511,1046,470,70,5,5481,456,516,646,682,796,979,771,439,171,22,3,5067,393,445,475,539,644,875,740,607,299,48,2
2017,05,읍면동,경기도 포천시 창수면,2336,67,150,214,161,280,514,437,376,123,12,2,1300,39,91,136,102,174,288,237,171,56,6,0,1036,28,59,78,59,106,226,200,205,67,6,2
2017,05,읍면동,경기도 포천시 포천동,19249,1587,2338,2567,2213,3294,3566,1950,1180,473,72,9,9731,837,1236,1395,1146,1634,1852,961,492,159,15,4,9518,750,1102,1172,1067,1660,1714,989,688,314,57,5
2017,05,읍면동,경기도 포천시 화현면,2733,199,177,270,343,311,536,428,300,157,12,0,1451,99,84,163,194,175,291,253,129,59,4,0,1282,100,93,107,149,136,245,175,171,98,8,0
2017,05,시군,경기도 하남시 ,220722,24708,20252,26286,38128,37290,35084,23526,10815,3848,694,91,111174,12684,10417,13640,19202,19542,17400,11714,5214,1179,158,24,109548,12024,9835,12646,18926,17748,17684,11812,5601,2669,536,67
2017,05,읍면동,경기도 하남시 감북동,3974,181,255,483,514,581,889,592,338,121,15,5,2214,102,144,278,305,345,501,320,168,45,5,1,1760,79,111,205,209,236,388,272,170,76,10,4
2017,05,읍면동,경기도 하남시 덕풍1동,17659,1274,1589,2476,2673,2777,3272,2163,1046,327,55,7,8908,653,841,1296,1452,1406,1559,1073,513,100,14,1,8751,621,748,1180,1221,1371,1713,1090,533,227,41,6
2017,05,읍면동,경기도 하남시 덕풍2동,20591,1337,1753,2960,3001,3130,3955,2668,1233,460,84,10,10336,696,909,1551,1633,1566,1979,1297,567,117,18,3,10255,641,844,1409,1368,1564,1976,1371,666,343,66,7
2017,05,읍면동,경기도 하남시 덕풍3동,27170,2618,3072,3304,3860,4928,4526,2885,1373,509,86,9,13497,1349,1602,1721,1925,2473,2201,1408,647,153,17,1,13673,1269,1470,1583,1935,2455,2325,1477,726,356,69,8
2017,05,읍면동,경기도 하남시 미사1동,21481,3654,2040,2011,4537,3974,2464,1801,702,253,43,2,10737,1897,1030,1029,2166,2141,1168,875,346,73,11,1,10744,1757,1010,982,2371,1833,1296,926,356,180,32,1
2017,05,읍면동,경기도 하남시 미사2동,38512,6835,3506,3330,8493,7275,4328,2948,1264,450,82,1,19155,3530,1793,1680,3965,3925,2106,1439,603,100,14,0,19357,3305,1713,1650,4528,3350,2222,1509,661,350,68,1
2017,05,읍면동,경기도 하남시 신장1동,6740,386,530,1044,1076,1019,1297,822,397,140,23,6,3498,190,289,563,645,535,649,412,163,44,6,2,3242,196,241,481,431,484,648,410,234,96,17,4
2017,05,읍면동,경기도 하남시 신장2동,43406,3972,4373,5309,6778,7010,7222,5203,2554,834,141,10,21565,2007,2256,2756,3422,3513,3486,2524,1257,304,39,1,21841,1965,2117,2553,3356,3497,3736,2679,1297,530,102,9
2017,05,읍면동,경기도 하남시 위례동,16559,2228,1396,2454,3277,2801,2625,1244,382,122,29,1,8161,1131,658,1224,1538,1437,1288,641,202,34,7,1,8398,1097,738,1230,1739,1364,1337,603,180,88,22,0
2017,05,읍면동,경기도 하남시 천현동,8062,518,530,1008,1165,1163,1577,1261,575,219,36,10,4349,249,279,538,696,702,845,675,283,74,6,2,3713,269,251,470,469,461,732,586,292,145,30,8
2017,05,읍면동,경기도 하남시 초이동,3841,198,247,461,473,606,849,558,313,117,18,1,2209,119,120,257,296,379,519,317,155,44,2,1,1632,79,127,204,177,227,330,241,158,73,16,0
2017,05,읍면동,경기도 하남시 춘궁동,3929,175,241,449,483,584,834,640,354,137,25,7,2221,96,142,252,299,362,486,353,169,54,7,1,1708,79,99,197,184,222,348,287,185,83,18,6
2017,05,읍면동,경기도 하남시 풍산동,8798,1332,720,997,1798,1442,1246,741,284,159,57,22,4324,665,354,495,860,758,613,380,141,37,12,9,4474,667,366,502,938,684,633,361,143,122,45,13
2017,05,시군,경기도 화성시 ,661691,92582,78687,74207,125956,125070,83093,45146,24941,10537,1386,86,341966,47320,40381,39145,64851,67499,45085,22579,11226,3533,318,29,319725,45262,38306,35062,61105,57571,38008,22567,13715,7004,1068,57
2017,05,읍면동,경기도 화성시 기배동,14648,1937,2168,1464,2291,3020,1927,1079,547,184,30,1,7449,996,1164,733,1111,1576,1005,547,251,61,5,0,7199,941,1004,731,1180,1444,922,532,296,123,25,1
2017,05,읍면동,경기도 화성시 남양읍,30412,3326,2947,3637,5321,5058,4857,2836,1593,727,108,2,16357,1730,1530,2054,2987,2874,2683,1492,716,270,21,0,14055,1596,1417,1583,2334,2184,2174,1344,877,457,87,2
2017,05,읍면동,경기도 화성시 동탄1동,53864,8500,7777,6663,11366,11465,5050,1818,875,307,40,3,27271,4362,4019,3269,5559,5861,2818,870,399,104,9,1,26593,4138,3758,3394,5807,5604,2232,948,476,203,31,2
2017,05,읍면동,경기도 화성시 동탄2동,37826,6077,6419,3491,6222,8909,3960,1559,844,301,43,1,18673,3075,3271,1804,2739,4500,2119,718,345,92,10,0,19153,3002,3148,1687,3483,4409,1841,841,499,209,33,1
2017,05,읍면동,경기도 화성시 동탄3동,44042,8266,5717,4458,10549,8675,3273,1788,959,313,42,2,21982,4199,2951,2145,5221,4516,1684,739,414,104,9,0,22060,4067,2766,2313,5328,4159,1589,1049,545,209,33,2
2017,05,읍면동,경기도 화성시 동탄4동,78946,15889,9507,7354,19167,15636,6693,2961,1222,455,60,2,39335,8139,4750,3521,9100,8250,3520,1369,527,145,14,0,39611,7750,4757,3833,10067,7386,3173,1592,695,310,46,2
2017,05,읍면동,경기도 화성시 동탄면,10401,1829,708,1178,3069,1441,1063,643,302,140,27,1,5478,951,381,571,1683,805,552,337,148,46,4,0,4923,878,327,607,1386,636,511,306,154,94,23,1
2017,05,읍면동,경기도 화성시 마도면,6686,364,470,733,761,995,1405,968,657,290,39,4,3818,202,255,450,485,630,836,516,329,108,6,1,2868,162,215,283,276,365,569,452,328,182,33,3
2017,05,읍면동,경기도 화성시 매송면,8190,578,654,1021,957,1260,1574,1085,727,299,33,2,4297,296,344,573,525,713,861,552,319,103,10,1,3893,282,310,448,432,547,713,533,408,196,23,1
2017,05,읍면동,경기도 화성시 반월동,30999,5411,3661,3802,6676,5447,3686,1499,537,241,38,1,15729,2771,1872,1950,3328,2808,1893,763,261,73,9,1,15270,2640,1789,1852,3348,2639,1793,736,276,168,29,0
2017,05,읍면동,경기도 화성시 병점1동,29239,3823,3736,3932,5515,5511,3550,1865,956,314,37,0,14700,1963,1903,2019,2789,2784,1851,885,403,93,10,0,14539,1860,1833,1913,2726,2727,1699,980,553,221,27,0
2017,05,읍면동,경기도 화성시 병점2동,26502,3772,4506,2592,4497,5904,2731,1360,789,317,34,0,12954,1920,2264,1265,2133,2944,1429,590,296,107,6,0,13548,1852,2242,1327,2364,2960,1302,770,493,210,28,0
2017,05,읍면동,경기도 화성시 봉담읍,73592,9823,9646,8063,12160,14682,10047,5263,2735,999,165,9,37203,4871,4903,4263,5974,7716,5265,2616,1252,304,34,5,36389,4952,4743,3800,6186,6966,4782,2647,1483,695,131,4
2017,05,읍면동,경기도 화성시 비봉면,5862,278,394,602,586,772,1303,934,611,342,39,1,3240,139,208,364,372,462,760,537,274,116,7,1,2622,139,186,238,214,310,543,397,337,226,32,0
2017,05,읍면동,경기도 화성시 서신면,7051,247,359,609,605,919,1675,1296,832,439,62,8,3882,131,193,370,374,591,947,689,388,175,21,3,3169,116,166,239,231,328,728,607,444,264,41,5
2017,05,읍면동,경기도 화성시 송산면,11230,634,891,1132,1056,1629,2254,1698,1215,620,92,9,5972,336,463,668,605,976,1247,859,574,222,22,0,5258,298,428,464,451,653,1007,839,641,398,70,9
2017,05,읍면동,경기도 화성시 양감면,4210,158,228,444,440,567,1025,683,419,224,20,2,2480,84,126,268,300,391,649,383,192,84,3,0,1730,74,102,176,140,176,376,300,227,140,17,2
2017,05,읍면동,경기도 화성시 우정읍,18082,1396,1650,1976,2221,2937,3339,2275,1464,734,86,4,9688,723,801,1194,1265,1770,1826,1171,661,254,21,2,8394,673,849,782,956,1167,1513,1104,803,480,65,2
2017,05,읍면동,경기도 화성시 장안면,10748,596,760,1086,1117,1611,2242,1656,1098,518,58,6,6064,322,402,656,696,1034,1347,885,505,196,17,4,4684,274,358,430,421,577,895,771,593,322,41,2
2017,05,읍면동,경기도 화성시 정남면,12120,671,992,1411,1449,1961,2526,1550,985,505,63,7,6863,364,528,846,924,1222,1503,841,457,162,15,1,5257,307,464,565,525,739,1023,709,528,343,48,6
2017,05,읍면동,경기도 화성시 진안동,36635,4294,3532,6043,8547,6271,4166,2179,1139,393,70,1,19555,2237,1835,3168,4924,3506,2170,1064,503,128,19,1,17080,2057,1697,2875,3623,2765,1996,1115,636,265,51,0
2017,05,읍면동,경기도 화성시 팔탄면,10426,479,589,1226,1242,1717,2411,1445,835,426,48,8,6197,261,308,787,823,1164,1479,831,381,150,11,2,4229,218,281,439,419,553,932,614,454,276,37,6
2017,05,읍면동,경기도 화성시 향남읍,76707,11797,8855,8425,16533,14407,8557,4479,2514,1023,111,6,40546,6006,4581,4587,8968,8092,4637,2202,1135,309,25,4,36161,5791,4274,3838,7565,6315,3920,2277,1379,714,86,2
2017,05,읍면동,경기도 화성시 화산동,23273,2437,2521,2865,3609,4276,3779,2227,1086,426,41,6,12233,1242,1329,1620,1966,2314,2004,1123,496,127,10,2,11040,1195,1192,1245,1643,1962,1775,1104,590,299,31,4
2017,04,도,경기도  ,12763961,1243421,1426541,1695679,1946982,2306053,2051245,1135553,653867,264470,36853,3297,6419893,637802,737665,886848,990166,1167987,1051609,558994,288906,90037,9025,854,6344068,605619,688876,808831,956816,1138066,999636,576559,364961,174433,27828,2443
2017,04,시군,경기도 가평군 ,62369,4134,5346,6258,6400,8827,11836,9475,6646,3005,407,35,31953,2113,2868,3559,3372,4757,6217,4847,2992,1107,105,16,30416,2021,2478,2699,3028,4070,5619,4628,3654,1898,302,19
2017,04,읍면동,경기도 가평군 가평읍,19675,1386,1968,2236,1960,3030,3595,2538,1958,876,117,11,10016,708,1059,1238,1033,1608,1880,1268,871,312,36,3,9659,678,909,998,927,1422,1715,1270,1087,564,81,8
2017,04,읍면동,경기도 가평군 북면,3956,197,215,282,337,454,826,768,560,280,33,4,2022,96,120,162,192,276,419,396,246,105,8,2,1934,101,95,120,145,178,407,372,314,175,25,2
2017,04,읍면동,경기도 가평군 상면,5333,207,323,536,399,657,1152,1000,695,316,44,4,2758,107,190,313,215,352,632,498,329,113,6,3,2575,100,133,223,184,305,520,502,366,203,38,1
2017,04,읍면동,경기도 가평군 설악면,9039,605,876,750,859,1155,1765,1500,970,495,60,4,4590,303,443,424,441,610,920,793,454,187,12,3,4449,302,433,326,418,545,845,707,516,308,48,1
2017,04,읍면동,경기도 가평군 조종면,9963,864,752,1084,1258,1320,1796,1438,978,403,63,7,5256,450,382,667,665,724,964,788,440,156,17,3,4707,414,370,417,593,596,832,650,538,247,46,4
2017,04,읍면동,경기도 가평군 청평면,14403,875,1212,1370,1587,2211,2702,2231,1485,635,90,5,7311,449,674,755,826,1187,1402,1104,652,234,26,2,7092,426,538,615,761,1024,1300,1127,833,401,64,3
2017,04,시군,경기도 고양시 ,1040608,91268,119455,145866,142374,195605,176914,85742,55348,24574,3213,249,511225,46911,61617,74321,69241,94641,89562,42186,23155,8668,863,60,529383,44357,57838,71545,73133,100964,87352,43556,32193,15906,2350,189
2017,04,구,경기도 고양시 덕양구 ,446614,40573,45521,60030,64429,79991,75793,41163,26746,10753,1458,157,221637,20853,23527,30891,32180,40091,38547,20035,11372,3739,368,34,224977,19720,21994,29139,32249,39900,37246,21128,15374,7014,1090,123
2017,04,읍면동,경기도 고양시 덕양구 고양동,32972,3201,3724,3675,4586,6248,4938,3527,2150,800,111,12,16532,1663,1910,1965,2286,3217,2575,1659,924,303,27,3,16440,1538,1814,1710,2300,3031,2363,1868,1226,497,84,9
2017,04,읍면동,경기도 고양시 덕양구 관산동,35294,2685,3217,4268,4885,5851,6439,4233,2619,911,156,30,17888,1386,1732,2236,2561,3112,3283,2087,1172,277,36,6,17406,1299,1485,2032,2324,2739,3156,2146,1447,634,120,24
2017,04,읍면동,경기도 고양시 덕양구 능곡동,19510,1453,1779,2693,2442,3296,3854,2120,1301,484,76,12,9972,803,942,1438,1238,1706,2029,1054,578,167,16,1,9538,650,837,1255,1204,1590,1825,1066,723,317,60,11
2017,04,읍면동,경기도 고양시 덕양구 대덕동,3187,238,239,374,438,499,643,382,254,98,19,3,1738,122,120,207,243,300,378,214,112,35,6,1,1449,116,119,167,195,199,265,168,142,63,13,2
2017,04,읍면동,경기도 고양시 덕양구 성사1동,24876,2069,2327,3385,3340,4510,4493,2437,1566,647,92,10,12284,1069,1212,1770,1626,2331,2266,1160,600,223,26,1,12592,1000,1115,1615,1714,2179,2227,1277,966,424,66,9
2017,04,읍면동,경기도 고양시 덕양구 성사2동,12272,975,1277,1597,1665,2080,2097,1201,942,388,50,0,6008,494,676,841,855,997,997,605,394,136,13,0,6264,481,601,756,810,1083,1100,596,548,252,37,0
2017,04,읍면동,경기도 고양시 덕양구 신도동,19584,2233,1243,2504,3702,2935,3035,2050,1324,485,64,9,9587,1149,653,1234,1837,1507,1429,993,608,161,12,4,9997,1084,590,1270,1865,1428,1606,1057,716,324,52,5
2017,04,읍면동,경기도 고양시 덕양구 원신동,19272,2668,1401,2335,3589,3008,3013,1844,976,373,59,6,9379,1346,703,1171,1775,1504,1397,893,452,126,11,1,9893,1322,698,1164,1814,1504,1616,951,524,247,48,5
2017,04,읍면동,경기도 고양시 덕양구 주교동,17434,926,1831,2454,1886,3086,3542,1909,1234,495,66,5,8939,501,985,1326,1019,1599,1887,933,503,163,21,2,8495,425,846,1128,867,1487,1655,976,731,332,45,3
2017,04,읍면동,경기도 고양시 덕양구 창릉동,13204,1688,1165,1458,2232,2231,1974,1412,727,262,45,10,6665,862,596,729,1059,1212,1029,727,342,105,3,1,6539,826,569,729,1173,1019,945,685,385,157,42,9
2017,04,읍면동,경기도 고양시 덕양구 행신1동,24128,2097,2657,3442,3334,4398,4277,1992,1340,519,68,4,11800,1055,1349,1742,1652,2158,2136,963,543,181,19,2,12328,1042,1308,1700,1682,2240,2141,1029,797,338,49,2
2017,04,읍면동,경기도 고양시 덕양구 행신2동,35221,3059,3948,5365,5408,6428,5889,2492,1757,767,100,8,17422,1609,2024,2760,2738,3063,3032,1217,704,245,29,1,17799,1450,1924,2605,2670,3365,2857,1275,1053,522,71,7
2017,04,읍면동,경기도 고양시 덕양구 행신3동,49902,4142,6246,7197,5948,9888,8754,3785,2633,1154,148,7,24311,2112,3136,3682,2934,4684,4437,1830,1075,376,45,0,25591,2030,3110,3515,3014,5204,4317,1955,1558,778,103,7
2017,04,읍면동,경기도 고양시 덕양구 행주동,21714,1195,1791,3293,2986,3649,4396,2286,1435,613,64,6,11148,617,938,1759,1649,1918,2326,1147,591,195,7,1,10566,578,853,1534,1337,1731,2070,1139,844,418,57,5
2017,04,읍면동,경기도 고양시 덕양구 화전동,5877,524,438,723,854,789,950,821,531,202,30,15,3159,278,225,413,477,446,556,426,242,80,11,5,2718,246,213,310,377,343,394,395,289,122,19,10
2017,04,읍면동,경기도 고양시 덕양구 화정1동,40953,2948,4820,6437,5021,7662,7141,3194,2478,1110,136,6,19880,1513,2481,3182,2465,3565,3660,1517,1019,433,44,1,21073,1435,2339,3255,2556,4097,3481,1677,1459,677,92,5
2017,04,읍면동,경기도 고양시 덕양구 화정2동,35357,3628,4577,4574,5038,7487,5331,2239,1669,744,70,0,17246,1861,2393,2329,2310,3601,2712,1075,673,279,13,0,18111,1767,2184,2245,2728,3886,2619,1164,996,465,57,0
2017,04,읍면동,경기도 고양시 덕양구 효자동,2434,223,135,276,358,318,427,324,231,103,28,11,1278,116,81,141,192,178,230,169,107,44,16,4,1156,107,54,135,166,140,197,155,124,59,12,7
2017,04,읍면동,경기도 고양시 덕양구 흥도동,33423,4621,2706,3980,6717,5628,4600,2915,1579,598,76,3,16401,2297,1371,1966,3264,2993,2188,1366,733,210,13,0,17022,2324,1335,2014,3453,2635,2412,1549,846,388,63,3
