연도,월,행정구역구분명,행정구역명,남자 평균연령,여자 평균연령,평균연령
2017,12,읍면동,경기도 양주시 남면,45.3,48.1,46.5
2017,12,읍면동,경기도 양주시 백석읍,42.1,44.1,43.1
2017,12,읍면동,경기도 양주시 양주1동,47.4,50.1,48.7
2017,12,읍면동,경기도 양주시 양주2동,36.7,38.2,37.5
2017,12,읍면동,경기도 양주시 은현면,47.9,50.5,49.1
2017,12,읍면동,경기도 양주시 장흥면,46.6,49.4,47.9
2017,12,읍면동,경기도 양주시 회천1동,41.6,43.3,42.4
2017,12,읍면동,경기도 양주시 회천2동,40.3,42.1,41.2
2017,12,읍면동,경기도 양주시 회천3동,37.3,38.8,38.1
2017,12,읍면동,경기도 양주시 회천4동,37.3,38.3,37.8
2017,12,시군,경기도 양평군 ,45.6,48.1,46.8
2017,12,읍면동,경기도 양평군 강상면,43.4,44.8,44.1
2017,12,읍면동,경기도 양평군 강하면,50,52.7,51.3
2017,12,읍면동,경기도 양평군 개군면,48.8,52.1,50.5
2017,12,읍면동,경기도 양평군 단월면,50.5,54.2,52.3
2017,12,읍면동,경기도 양평군 서종면,46.7,48.3,47.5
2017,12,읍면동,경기도 양평군 양동면,52.4,56.6,54.5
2017,12,읍면동,경기도 양평군 양서면,46.6,48.6,47.6
2017,12,읍면동,경기도 양평군 양평읍,41.2,43.3,42.3
2017,12,읍면동,경기도 양평군 옥천면,46.1,49,47.5
2017,12,읍면동,경기도 양평군 용문면,44.2,46.9,45.6
2017,12,읍면동,경기도 양평군 지평면,50.9,55,53
2017,12,읍면동,경기도 양평군 청운면,53,57.1,55
2017,12,시군,경기도 여주시 ,43.5,45.8,44.6
2017,12,읍면동,경기도 여주시 가남읍,43,45,43.9
2017,12,읍면동,경기도 여주시 강천면,49.5,53.4,51.4
2017,12,읍면동,경기도 여주시 금사면,51.4,54.6,53
2017,12,읍면동,경기도 여주시 능서면,48.8,51.7,50.2
2017,12,읍면동,경기도 여주시 대신면,50.5,54.2,52.4
2017,12,읍면동,경기도 여주시 북내면,48.9,52,50.4
2017,12,읍면동,경기도 여주시 산북면,50.8,52.1,51.4
2017,12,읍면동,경기도 여주시 여흥동,40.6,42.6,41.6
2017,12,읍면동,경기도 여주시 오학동,37.8,39.8,38.8
2017,12,읍면동,경기도 여주시 점동면,49,53.1,51
2017,12,읍면동,경기도 여주시 중앙동,38.8,40.6,39.7
2017,12,읍면동,경기도 여주시 흥천면,50,53.6,51.7
2017,12,시군,경기도 연천군 ,44.2,48.5,46.2
2017,12,읍면동,경기도 연천군 군남면,49.9,54.3,52
2017,12,읍면동,경기도 연천군 미산면,52.3,56.7,54.4
2017,12,읍면동,경기도 연천군 백학면,49,53.6,51.2
2017,12,읍면동,경기도 연천군 신서면,50.6,57,53.6
2017,12,읍면동,경기도 연천군 연천읍,41,46.7,43.6
2017,12,읍면동,경기도 연천군 왕징면,52.7,58.2,55.3
2017,12,읍면동,경기도 연천군 장남면,51.3,57.1,54.1
2017,12,읍면동,경기도 연천군 전곡읍,40.6,43.5,42
2017,12,읍면동,경기도 연천군 중면,40.8,50.5,44.8
2017,12,읍면동,경기도 연천군 청산면,48.2,53.8,50.9
2017,12,시군,경기도 오산시 ,36,37.2,36.6
2017,12,읍면동,경기도 오산시 남촌동,37.7,37.9,37.8
2017,12,읍면동,경기도 오산시 대원동,35.3,36.6,36
2017,12,읍면동,경기도 오산시 세마동,35.6,36.7,36.1
2017,12,읍면동,경기도 오산시 신장동,35.7,37.3,36.5
2017,12,읍면동,경기도 오산시 중앙동,36.6,38,37.3
2017,12,읍면동,경기도 오산시 초평동,36,37.3,36.6
2017,12,시군,경기도 용인시 ,38.1,39.6,38.8
2017,12,구,경기도 용인시 기흥구 ,37.2,38.8,38
2017,12,읍면동,경기도 용인시 기흥구 구갈동,38.2,39.4,38.8
2017,12,읍면동,경기도 용인시 기흥구 구성동,38.8,40.8,39.8
2017,12,읍면동,경기도 용인시 기흥구 기흥동,38.4,40.3,39.4
2017,12,읍면동,경기도 용인시 기흥구 동백동,34.7,36.1,35.4
2017,12,읍면동,경기도 용인시 기흥구 마북동,40.3,42,41.2
2017,12,읍면동,경기도 용인시 기흥구 보정동,39,40.2,39.6
2017,12,읍면동,경기도 용인시 기흥구 상갈동,38.1,39.6,38.9
2017,12,읍면동,경기도 용인시 기흥구 상하동,37.8,39.7,38.8
2017,12,읍면동,경기도 용인시 기흥구 서농동,33.1,34.5,33.8
2017,12,읍면동,경기도 용인시 기흥구 신갈동,38.6,40.1,39.4
2017,12,읍면동,경기도 용인시 기흥구 영덕동,35.7,37.5,36.6
2017,12,구,경기도 용인시 수지구 ,37.8,39.2,38.5
2017,12,읍면동,경기도 용인시 수지구 동천동,37.9,39,38.4
2017,12,읍면동,경기도 용인시 수지구 상현1동,37.4,38.7,38.1
2017,12,읍면동,경기도 용인시 수지구 상현2동,38.6,40.1,39.4
2017,12,읍면동,경기도 용인시 수지구 성복동,41.1,42.1,41.6
2017,12,읍면동,경기도 용인시 수지구 신봉동,38.5,39.6,39.1
2017,12,읍면동,경기도 용인시 수지구 죽전1동,37,38.6,37.8
2017,12,읍면동,경기도 용인시 수지구 죽전2동,38,39.4,38.7
2017,12,읍면동,경기도 용인시 수지구 풍덕천1동,37.6,39.4,38.5
2017,12,읍면동,경기도 용인시 수지구 풍덕천2동,35.4,36.8,36.1
2017,12,구,경기도 용인시 처인구 ,39.8,41.7,40.7
2017,12,읍면동,경기도 용인시 처인구 남사면,48.1,51.2,49.6
2017,12,읍면동,경기도 용인시 처인구 동부동,40.8,42.9,41.8
2017,12,읍면동,경기도 용인시 처인구 모현읍,40.7,42.2,41.4
2017,12,읍면동,경기도 용인시 처인구 백암면,47.9,51.9,49.8
2017,12,읍면동,경기도 용인시 처인구 양지면,40.7,43,41.8
2017,12,읍면동,경기도 용인시 처인구 역삼동,36.4,37.7,37
2017,12,읍면동,경기도 용인시 처인구 원삼면,47.6,50.5,49
2017,12,읍면동,경기도 용인시 처인구 유림동,37.2,38.4,37.8
2017,12,읍면동,경기도 용인시 처인구 이동읍,41,43.8,42.4
2017,12,읍면동,경기도 용인시 처인구 중앙동,39.4,41.3,40.4
2017,12,읍면동,경기도 용인시 처인구 포곡읍,38.2,40.3,39.2
2017,12,시군,경기도 의왕시 ,39.8,41.7,40.8
2017,12,읍면동,경기도 의왕시 고천동,41.9,43.9,42.9
2017,12,읍면동,경기도 의왕시 내손1동,38.9,40.8,39.9
2017,12,읍면동,경기도 의왕시 내손2동,38.9,41.1,40
2017,12,읍면동,경기도 의왕시 부곡동,40.9,43.3,42.1
2017,12,읍면동,경기도 의왕시 오전동,39.5,41.2,40.3
2017,12,읍면동,경기도 의왕시 청계동,39.7,41.7,40.7
2017,12,시군,경기도 의정부시 ,40.2,42.3,41.2
2017,12,읍면동,경기도 의정부시 가능1동,42.7,45,43.8
2017,12,읍면동,경기도 의정부시 녹양동,39.3,41.8,40.5
2017,12,읍면동,경기도 의정부시 송산1동,40.1,42.5,41.3
2017,12,읍면동,경기도 의정부시 송산2동,36.1,37.8,37
2017,12,읍면동,경기도 의정부시 신곡1동,40.3,42.3,41.3
2017,12,읍면동,경기도 의정부시 신곡2동,38.9,41.2,40.1
2017,12,읍면동,경기도 의정부시 의정부1동,44,45.5,44.8
2017,12,읍면동,경기도 의정부시 의정부2동,41.4,43.7,42.5
2017,12,읍면동,경기도 의정부시 의정부3동,43.5,45.7,44.5
2017,12,읍면동,경기도 의정부시 자금동,40.1,42.1,41.1
2017,12,읍면동,경기도 의정부시 장암동,40.8,43.9,42.4
2017,12,읍면동,경기도 의정부시 호원1동,42.2,44,43.1
2017,12,읍면동,경기도 의정부시 호원2동,40.7,42.4,41.6
2017,12,읍면동,경기도 의정부시 흥선동,41.7,44.8,43.2
2017,12,시군,경기도 이천시 ,39,40.9,39.9
2017,12,읍면동,경기도 이천시 관고동,41.1,42.7,41.9
2017,12,읍면동,경기도 이천시 대월면,38.6,40.1,39.4
2017,12,읍면동,경기도 이천시 마장면,40.7,43.4,42
2017,12,읍면동,경기도 이천시 모가면,48.6,53,50.6
2017,12,읍면동,경기도 이천시 백사면,43.2,45.6,44.4
2017,12,읍면동,경기도 이천시 부발읍,36.2,37,36.6
2017,12,읍면동,경기도 이천시 설성면,49.5,52.7,51
2017,12,읍면동,경기도 이천시 신둔면,42.5,44.4,43.4
2017,12,읍면동,경기도 이천시 율면,53.2,57.5,55.4
2017,12,읍면동,경기도 이천시 장호원읍,42.9,45.9,44.4
2017,12,읍면동,경기도 이천시 중리동,39.9,42.8,41.2
2017,12,읍면동,경기도 이천시 증포동,33.3,34.8,34.1
2017,12,읍면동,경기도 이천시 창전동,39.9,42.3,41.1
2017,12,읍면동,경기도 이천시 호법면,44.5,48.2,46.2
2017,12,시군,경기도 파주시 ,38.7,40.5,39.6
2017,12,읍면동,경기도 파주시 광탄면,46.7,50.4,48.4
2017,12,읍면동,경기도 파주시 교하동,37,38.7,37.8
2017,12,읍면동,경기도 파주시 금촌1동,41.9,44.5,43.2
2017,12,읍면동,경기도 파주시 금촌2동,35.3,37.4,36.4
2017,12,읍면동,경기도 파주시 금촌3동,38.2,39.8,39
2017,12,읍면동,경기도 파주시 문산읍,38.4,40.6,39.5
2017,12,읍면동,경기도 파주시 법원읍,45.9,49.6,47.6
2017,12,읍면동,경기도 파주시 운정1동,35.8,36.9,36.4
2017,12,읍면동,경기도 파주시 운정2동,35.1,36.9,36
2017,12,읍면동,경기도 파주시 운정3동,35.8,37.4,36.7
2017,12,읍면동,경기도 파주시 월롱면,38.1,40.5,39
2017,12,읍면동,경기도 파주시 장단출장소,47.7,47.7,47.7
2017,12,읍면동,경기도 파주시 적성면,43.9,46.8,45.3
2017,12,읍면동,경기도 파주시 조리읍,42.5,44.2,43.4
2017,12,읍면동,경기도 파주시 진동면,57.9,54,56.1
2017,12,읍면동,경기도 파주시 탄현면,43.5,46.2,44.8
2017,12,읍면동,경기도 파주시 파주읍,46.4,50.6,48.4
2017,12,읍면동,경기도 파주시 파평면,50.4,55.1,52.7
2017,12,시군,경기도 평택시 ,38.7,40.6,39.6
2017,12,읍면동,경기도 평택시 고덕면,40.9,43.4,42.1
2017,12,읍면동,경기도 평택시 비전1동,35.1,36.3,35.7
2017,12,읍면동,경기도 평택시 비전2동,36.1,37.6,36.8
2017,12,읍면동,경기도 평택시 서정동,40,42.5,41.2
2017,12,읍면동,경기도 평택시 서탄면,47.6,51.1,49.2
2017,12,읍면동,경기도 평택시 세교동,38.7,40.8,39.8
2017,12,읍면동,경기도 평택시 송북동,39.3,41.3,40.3
2017,12,읍면동,경기도 평택시 송탄동,37.6,38.5,38
2017,12,읍면동,경기도 평택시 신장1동,39.9,44,42
2017,12,읍면동,경기도 평택시 신장2동,46.3,50.9,48.6
2017,12,읍면동,경기도 평택시 신평동,40.7,42.8,41.7
2017,12,읍면동,경기도 평택시 안중읍,36.3,37.5,36.9
2017,12,읍면동,경기도 평택시 오성면,45.4,48.3,46.8
2017,12,읍면동,경기도 평택시 원평동,41.2,43.7,42.4
2017,12,읍면동,경기도 평택시 중앙동,37.4,39.5,38.4
2017,12,읍면동,경기도 평택시 지산동,38.4,40.3,39.3
2017,12,읍면동,경기도 평택시 진위면,43,45.3,44.1
2017,12,읍면동,경기도 평택시 청북읍,34.8,35.6,35.2
2017,12,읍면동,경기도 평택시 통복동,45.4,48.8,47
2017,12,읍면동,경기도 평택시 팽성읍,44.6,48.4,46.5
2017,12,읍면동,경기도 평택시 포승읍,38.8,39.7,39.2
2017,12,읍면동,경기도 평택시 현덕면,49.2,53.5,51.2
2017,12,시군,경기도 포천시 ,43.1,45.2,44.1
2017,12,읍면동,경기도 포천시 가산면,48.1,49.6,48.7
2017,12,읍면동,경기도 포천시 관인면,52.3,54.4,53.3
2017,12,읍면동,경기도 포천시 군내면,45.8,48.5,47.1
2017,12,읍면동,경기도 포천시 내촌면,48.8,51.3,49.9
2017,12,읍면동,경기도 포천시 선단동,42.4,44.2,43.2
2017,12,읍면동,경기도 포천시 소흘읍,39.8,41.1,40.5
2017,12,읍면동,경기도 포천시 신북면,43.5,45.5,44.4
2017,12,읍면동,경기도 포천시 영북면,44.7,48.9,46.7
2017,12,읍면동,경기도 포천시 영중면,48.8,51.5,50
2017,12,읍면동,경기도 포천시 이동면,42.4,46.7,44.4
2017,12,읍면동,경기도 포천시 일동면,44.3,48,46.1
2017,12,읍면동,경기도 포천시 창수면,51,55.7,53.1
2017,12,읍면동,경기도 포천시 포천동,40.4,43,41.7
2017,12,읍면동,경기도 포천시 화현면,47.3,49.6,48.4
2017,12,시군,경기도 하남시 ,39.2,40.6,39.9
2017,12,읍면동,경기도 하남시 감북동,45.7,48.3,46.8
2017,12,읍면동,경기도 하남시 덕풍1동,41.6,43.7,42.6
2017,12,읍면동,경기도 하남시 덕풍2동,42.2,44.6,43.4
2017,12,읍면동,경기도 하남시 덕풍3동,39.4,41.6,40.5
2017,12,읍면동,경기도 하남시 미사1동,35.5,36.6,36.1
2017,12,읍면동,경기도 하남시 미사2동,35.1,36.4,35.8
2017,12,읍면동,경기도 하남시 신장1동,42.1,44.6,43.3
2017,12,읍면동,경기도 하남시 신장2동,40.7,42.1,41.4
2017,12,읍면동,경기도 하남시 위례동,36.3,36.5,36.4
2017,12,읍면동,경기도 하남시 천현동,44.9,46.6,45.7
2017,12,읍면동,경기도 하남시 초이동,45.8,47.3,46.4
2017,12,읍면동,경기도 하남시 춘궁동,46.8,49.9,48.1
2017,12,읍면동,경기도 하남시 풍산동,36.6,37.3,36.9
2017,12,시군,경기도 화성시 ,36,36.7,36.3
2017,12,읍면동,경기도 화성시 기배동,36,37.2,36.6
2017,12,읍면동,경기도 화성시 남양읍,39,40.5,39.7
2017,12,읍면동,경기도 화성시 동탄1동,32.3,32.5,32.4
2017,12,읍면동,경기도 화성시 동탄2동,32.8,33.7,33.3
2017,12,읍면동,경기도 화성시 동탄3동,31.5,32.4,32
2017,12,읍면동,경기도 화성시 동탄4동,31.3,31.8,31.6
2017,12,읍면동,경기도 화성시 동탄면,33.2,33.8,33.5
2017,12,읍면동,경기도 화성시 마도면,46.4,49.6,47.8
2017,12,읍면동,경기도 화성시 매송면,44.2,47.1,45.5
2017,12,읍면동,경기도 화성시 반월동,33,33.4,33.2
2017,12,읍면동,경기도 화성시 병점1동,34.9,36.3,35.6
2017,12,읍면동,경기도 화성시 병점2동,33.6,35.1,34.4
2017,12,읍면동,경기도 화성시 봉담읍,36.5,37.1,36.8
2017,12,읍면동,경기도 화성시 비봉면,48,51.6,49.6
2017,12,읍면동,경기도 화성시 서신면,50.7,54.3,52.3
2017,12,읍면동,경기도 화성시 송산면,47.1,50.6,48.7
2017,12,읍면동,경기도 화성시 양감면,48.3,52.9,50.2
2017,12,읍면동,경기도 화성시 우정읍,43.7,46.2,44.9
2017,12,읍면동,경기도 화성시 장안면,47.1,50.5,48.6
2017,12,읍면동,경기도 화성시 정남면,45,48.2,46.3
2017,12,읍면동,경기도 화성시 진안동,35.3,36.1,35.7
2017,12,읍면동,경기도 화성시 팔탄면,46.5,49.9,47.9
2017,12,읍면동,경기도 화성시 향남읍,34.8,35.5,35.1
2017,12,읍면동,경기도 화성시 화산동,38.8,40.5,39.6
2017,11,도,경기도  ,38.9,40.6,39.7
2017,11,시군,경기도 가평군 ,46,48.8,47.4
2017,11,읍면동,경기도 가평군 가평읍,44.2,47.1,45.6
2017,11,읍면동,경기도 가평군 북면,51.1,55,53
2017,11,읍면동,경기도 가평군 상면,49.9,52.4,51.2
2017,11,읍면동,경기도 가평군 설악면,47.2,48.8,48
2017,11,읍면동,경기도 가평군 조종면,44.4,46.9,45.5
2017,11,읍면동,경기도 가평군 청평면,46,49.1,47.6
2017,11,시군,경기도 고양시 ,39.3,41.2,40.3
2017,11,구,경기도 고양시 덕양구 ,39.9,41.9,40.9
2017,11,읍면동,경기도 고양시 덕양구 고양동,40.2,42.3,41.2
2017,11,읍면동,경기도 고양시 덕양구 관산동,42.3,44.9,43.6
2017,11,읍면동,경기도 고양시 덕양구 능곡동,41.8,44.3,43.1
2017,11,읍면동,경기도 고양시 덕양구 대덕동,47.3,48.6,47.9
2017,11,읍면동,경기도 고양시 덕양구 성사1동,40.9,43.4,42.2
2017,11,읍면동,경기도 고양시 덕양구 성사2동,41.2,43.9,42.6
2017,11,읍면동,경기도 고양시 덕양구 신도동,40.1,42.1,41.2
2017,11,읍면동,경기도 고양시 덕양구 원신동,37.5,39.1,38.3
2017,11,읍면동,경기도 고양시 덕양구 주교동,42.5,45.8,44.1
2017,11,읍면동,경기도 고양시 덕양구 창릉동,39.5,40.1,39.8
2017,11,읍면동,경기도 고양시 덕양구 행신1동,39.5,41.4,40.5
2017,11,읍면동,경기도 고양시 덕양구 행신2동,38.4,40.7,39.5
2017,11,읍면동,경기도 고양시 덕양구 행신3동,39.1,41.2,40.1
2017,11,읍면동,경기도 고양시 덕양구 행주동,42.5,45.1,43.8
2017,11,읍면동,경기도 고양시 덕양구 화전동,43.4,45.4,44.3
2017,11,읍면동,경기도 고양시 덕양구 화정1동,40,41.9,41
2017,11,읍면동,경기도 고양시 덕양구 화정2동,37.5,39.4,38.5
2017,11,읍면동,경기도 고양시 덕양구 효자동,44.6,46.3,45.4
2017,11,읍면동,경기도 고양시 덕양구 흥도동,37.4,38.6,38
2017,11,구,경기도 고양시 일산동구 ,39.2,40.9,40
2017,11,읍면동,경기도 고양시 일산동구 고봉동,42.7,44.7,43.6
2017,11,읍면동,경기도 고양시 일산동구 마두1동,38.8,40.3,39.6
2017,11,읍면동,경기도 고양시 일산동구 마두2동,38.8,40.7,39.8
2017,11,읍면동,경기도 고양시 일산동구 백석1동,38,40,39.1
2017,11,읍면동,경기도 고양시 일산동구 백석2동,40.5,42.3,41.4
2017,11,읍면동,경기도 고양시 일산동구 식사동,36.5,37.4,37
2017,11,읍면동,경기도 고양시 일산동구 장항1동,48,48.1,48
2017,11,읍면동,경기도 고양시 일산동구 장항2동,40.1,40.9,40.5
2017,11,읍면동,경기도 고양시 일산동구 정발산동,39.3,41.4,40.4
2017,11,읍면동,경기도 고양시 일산동구 중산동,39.7,42.3,41
2017,11,읍면동,경기도 고양시 일산동구 풍산동,37.8,39.9,38.8
2017,11,구,경기도 고양시 일산서구 ,38.5,40.4,39.5
2017,11,읍면동,경기도 고양시 일산서구 대화동,39.3,41.3,40.4
2017,11,읍면동,경기도 고양시 일산서구 송산동,37.8,39,38.4
2017,11,읍면동,경기도 고양시 일산서구 송포동,39.2,40.5,39.9
2017,11,읍면동,경기도 고양시 일산서구 일산1동,39,40.6,39.8
2017,11,읍면동,경기도 고양시 일산서구 일산2동,41.4,43.2,42.3
2017,11,읍면동,경기도 고양시 일산서구 일산3동,36.8,38.3,37.5
2017,11,읍면동,경기도 고양시 일산서구 주엽1동,39.1,41.7,40.5
2017,11,읍면동,경기도 고양시 일산서구 주엽2동,39.8,42.6,41.3
2017,11,읍면동,경기도 고양시 일산서구 탄현동,36.9,39.1,38
2017,11,시군,경기도 과천시 ,39.7,42.5,41.1
2017,11,읍면동,경기도 과천시 갈현동,37.7,39.3,38.5
2017,11,읍면동,경기도 과천시 과천동,41.4,43.7,42.5
2017,11,읍면동,경기도 과천시 문원동,39.2,42.7,41
2017,11,읍면동,경기도 과천시 별양동,40.1,43.3,41.8
2017,11,읍면동,경기도 과천시 부림동,39.5,42.6,41.1
2017,11,읍면동,경기도 과천시 중앙동,41.1,44.3,42.8
2017,11,시군,경기도 광명시 ,39,41.1,40
2017,11,읍면동,경기도 광명시 광명1동,41.2,44.5,42.9
2017,11,읍면동,경기도 광명시 광명2동,42.8,45.3,44.1
2017,11,읍면동,경기도 광명시 광명3동,43.6,46.2,44.9
2017,11,읍면동,경기도 광명시 광명4동,42.3,44.5,43.5
2017,11,읍면동,경기도 광명시 광명5동,40.3,43,41.7
2017,11,읍면동,경기도 광명시 광명6동,40.2,41.5,40.9
2017,11,읍면동,경기도 광명시 광명7동,40.9,43.1,42
2017,11,읍면동,경기도 광명시 소하1동,37.1,38.9,38
2017,11,읍면동,경기도 광명시 소하2동,38.2,40,39.1
2017,11,읍면동,경기도 광명시 철산1동,37.2,38.8,38
2017,11,읍면동,경기도 광명시 철산2동,40.6,42.6,41.6
2017,11,읍면동,경기도 광명시 철산3동,37.5,38.8,38.2
